test_name,rRMSE,pde_loss,bc_loss,ic_loss,total_loss,runtime,num_layers,num_nodes,activation_func,epochs,grid_size,learning_rate
convection_2d_36,1.0,0.0,0.0,0.48275861144065857,0.48275861144065857,334.68283319473267,9,63,swish,36286,29,0.038512061179203
convection_2d_37,1.0967246294021606,0.004494672641158104,0.06261962652206421,0.2777341306209564,0.3448484241962433,192.0763967037201,2,14,sin,65417,44,0.0001848350654143
convection_2d_38,0.5908266305923462,0.0021571458783000708,0.01810414530336857,0.0010981331579387188,0.02135942503809929,68.69822430610657,4,32,tanh,16849,152,0.0044763665118443
convection_2d_39,0.9999862313270569,29450256384.0,4.6620418288512155e-05,0.4943084716796875,29450256384.0,347.95983242988586,6,55,sin,60659,103,0.0674335458866373
convection_2d_40,0.7423186302185059,0.0007393988198600709,0.025514233857393265,0.0018645168747752905,0.028118150308728218,280.81560468673706,3,16,relu,83546,138,0.0072223168813105
convection_2d_41,0.006138381082564592,1.71332558238646e-05,6.117410066508455e-06,3.5384318834985606e-06,2.6789097319124267e-05,363.41537141799927,4,74,sin,64388,185,4.5718303996619705e-05
convection_2d_42,0.7474334836006165,0.0007928293780423701,0.025881491601467133,0.0016697010723873973,0.02834402211010456,765.8879449367523,10,70,sigmoid,56230,169,1.3011908844074614e-05
convection_2d_43,0.587010383605957,0.0007606213912367821,0.017239805310964584,0.0008077382808551192,0.018808165565133095,274.5400631427765,3,80,tanh,74949,69,2.627176634355119e-05
convection_2d_44,0.026730990037322044,6.144240614958107e-05,0.0003298240771982819,4.6042350732022896e-05,0.00043730883044190705,182.58888292312622,4,80,sin,45058,59,3.091076265514508e-05
convection_2d_45,0.12513694167137146,0.00015789963072165847,0.0009559126337990165,4.613428609445691e-05,0.00115994643419981,233.54338359832764,10,87,tanh,26787,86,7.331993949847578e-05
convection_2d_46,1.1454048156738281,0.00505819683894515,0.010267253965139389,0.06256642192602158,0.07789187133312225,102.02455949783325,7,24,relu,14275,10,3.5862054564693235e-05
convection_2d_47,1.3245903253555298,6.613631285290467e-06,4.259391971572768e-06,5.289202249514346e-07,1.1401943993405439e-05,275.9139940738678,5,22,tanh,59453,23,9.397914871326744e-05
convection_2d_48,0.949600100517273,0.0014588091289624572,0.06720274686813354,0.016008442267775536,0.08466999977827072,133.9311978816986,2,78,relu,50196,115,0.0001214627846322
convection_2d_49,0.7434591054916382,0.0007847295491956174,0.025664212182164192,0.0016034010332077742,0.02805234119296074,225.70508408546448,6,8,sigmoid,38000,162,0.0011458193219725
convection_2d_50,0.05400096997618675,1.581159267516341e-05,0.00014405159163288772,1.1854755030071829e-05,0.00017171794024761766,340.62516736984253,6,61,tanh,36851,177,0.0019543818980322
convection_2d_51,0.12465886771678925,5.112232611281797e-05,0.0003561028279364109,9.828939801082015e-05,0.0005055145593360066,253.16654801368713,5,85,swish,44158,30,0.0103504636944998
convection_2d_52,1.159453272819519,0.0037002605386078358,0.06338116526603699,0.3056766390800476,0.37275806069374084,77.50868320465088,2,93,sin,26610,48,0.0001175375227836
convection_2d_53,0.021725501865148544,0.000174897417309694,3.8716963899787515e-05,2.1866013412363827e-05,0.00023548038734588772,386.03746151924133,4,96,sin,52707,181,0.0004957982491227
convection_2d_54,1.0,0.0,0.0,0.4895833432674408,0.4895833432674408,184.7747197151184,8,41,relu,24505,48,0.0136758699248193
convection_2d_55,1.0311675071716309,0.011345378123223782,0.018775485455989838,0.33046817779541016,0.36058902740478516,45.21020698547363,4,22,relu,10844,14,4.160157754014052e-05
convection_2d_56,0.04167744889855385,0.0002938736288342625,0.0001704103488009423,6.397683318937197e-05,0.0005282608326524496,530.2915415763855,5,72,relu,82592,192,0.0004818597206905
convection_2d_57,0.060573138296604156,0.0002748910628724843,0.0001312091771978885,3.351822306285612e-05,0.0004396184522192925,393.1238923072815,8,24,sin,50985,109,0.0075887264993529
convection_2d_58,0.6956475973129272,0.0007194041390903294,0.0066110966727137566,0.000688382307998836,0.00801888294517994,184.29067587852478,10,82,tanh,22012,24,0.0001105899553623
convection_2d_59,0.11518918722867966,0.0040988922119140625,0.0011417919304221869,0.0004763693723361939,0.005717053543776274,451.21343755722046,7,5,sin,65905,191,0.0038483002205029
convection_2d_60,0.7769754528999329,0.0010617873631417751,0.02785629965364933,0.00209336937405169,0.03101145662367344,276.8726019859314,3,34,swish,55250,124,0.0004748391589335
convection_2d_61,1.0,2.771944349402866e-12,2.4632147975375785e-15,0.4933333396911621,0.4933333396911621,485.6472318172455,7,71,tanh,80451,75,0.0040953129381816
convection_2d_62,0.0559244342148304,1.0965257388306782e-05,0.0001329153892584145,9.474368198425509e-06,0.00015335502394009382,437.1918635368347,7,56,swish,57562,32,0.0005790332914041
convection_2d_63,1.0000426769256592,0.0020600464195013046,7.389600068563595e-05,0.4926338493824005,0.49476778507232666,68.87402606010437,6,84,tanh,5992,186,0.0270055320682647
convection_2d_64,1.0,9.386481869544383e-11,4.136187082983277e-20,0.49473685026168823,0.49473685026168823,375.5248477458954,8,85,sin,55711,95,0.011779117401959
convection_2d_65,1.0529955625534058,0.004896977916359901,0.05551816150546074,0.2748052179813385,0.3352203667163849,243.58821558952332,2,16,tanh,79831,18,5.031093256254296e-05
convection_2d_66,0.010639555752277374,8.120318852888886e-06,4.742226883536205e-05,5.882344339624979e-06,6.14249292993918e-05,332.87274718284607,5,57,sigmoid,61677,35,0.0001083583825667
convection_2d_67,0.06226639449596405,0.0010650410549715161,0.0001087137934518978,5.11805119458586e-05,0.0012249352876096964,169.83828473091125,7,98,relu,26445,81,8.907946337820086e-05
convection_2d_68,0.018660329282283783,0.0027668934781104326,0.0002684977080207318,7.184622518252581e-05,0.003107237396761775,927.7362418174744,8,66,swish,98948,47,0.0008756662162346
convection_2d_69,0.8454141020774841,0.001196964061819017,0.03583371639251709,0.0037660582456737757,0.04079674184322357,59.17487716674805,3,14,swish,15169,116,0.0043155412924413
convection_2d_70,0.08141154795885086,0.0021093077957630157,0.00043758636456914246,0.0002483332355041057,0.002795227337628603,274.208025932312,5,48,sin,48938,188,0.0045816734382059
convection_2d_71,1.0,0.0,0.0,0.49725276231765747,0.49725276231765747,433.69137048721313,6,77,swish,36154,182,0.0291072586456829
convection_2d_72,0.7816193103790283,0.0011487151496112347,0.02797703817486763,0.0021407802123576403,0.031266532838344574,561.5531432628632,6,74,swish,40846,165,2.4422485772325615e-05
convection_2d_73,0.9234488010406494,0.0019935970194637775,0.0492861233651638,0.010223671793937683,0.061503391712903976,193.7323658466339,2,40,relu,71693,42,0.0058162191048491
convection_2d_74,0.029423100873827934,8.303488721139729e-05,7.327374623855576e-05,3.54532094206661e-05,0.00019176185014657676,616.451197385788,7,73,sin,93736,116,0.0001328512003763
convection_2d_75,0.6291355490684509,0.0009733147453516722,0.01745031587779522,0.0009743794216774404,0.019398009404540062,441.5082857608795,6,57,relu,82990,80,1.5634617514704315e-05
convection_2d_76,0.0264735110104084,6.538042362080887e-05,0.0001448894472559914,0.0003272483008913696,0.0005375181790441275,305.94088673591614,3,77,sin,88353,92,0.0046035959164681
convection_2d_77,0.10135384649038315,0.000908974907360971,0.0008690970134921372,0.0005753966397605836,0.0023534686770290136,606.3821439743042,10,76,tanh,69548,72,0.0008214797130827
convection_2d_78,0.7330426573753357,0.0009016851545311511,0.024692993611097336,0.0014919399982318282,0.027086619287729263,484.9979839324951,4,60,relu,98246,194,1.456972663264383e-05
convection_2d_79,0.07900921255350113,0.009179528802633286,0.001156550832092762,0.00044173895730637014,0.010777818970382214,239.21147394180298,5,86,relu,50142,76,0.0024157781493969
convection_2d_80,1.0831300020217896,0.005073915235698223,0.05934832990169525,0.2577831745147705,0.32220542430877686,242.4906439781189,2,60,sigmoid,90863,149,4.859674569250301e-05
convection_2d_81,0.031890254467725754,7.87986718933098e-05,6.68484135530889e-05,8.180762961274013e-06,0.00015382785932160914,390.2379250526428,7,40,sin,37103,190,0.0016077720406382
convection_2d_82,1.051759958267212,0.014302156865596771,0.06307879090309143,0.205487459897995,0.2828684151172638,331.8006856441498,3,30,sin,88842,59,1.0275531645180668e-05
convection_2d_83,0.06826422363519669,5.4038588132243603e-05,9.090209641726688e-05,3.542192280292511e-05,0.0001803626073524356,530.273847579956,6,18,relu,93092,67,0.0010401639328928
convection_2d_84,0.7031176090240479,0.00634768744930625,0.022614073008298874,0.002894157078117132,0.03185591846704483,91.0266125202179,3,42,tanh,26234,70,0.0202427245016771
convection_2d_85,1.0000001192092896,2.1560713048803446e-35,0.0,0.49683547019958496,0.49683547019958496,2131.6974527835846,10,67,swish,87142,158,0.0059634585164523
convection_2d_86,0.8691965937614441,0.0013482221402227879,0.039846256375312805,0.0051751588471233845,0.04636963829398155,123.70702862739563,2,64,sigmoid,44420,120,0.0063233663190276
convection_2d_87,0.06715076416730881,0.00014204674516804516,0.00021282362286001444,1.1044753591704648e-05,0.00036591512616723776,1577.1255495548248,10,75,sin,83321,192,0.0029729650521676
convection_2d_88,0.8252924680709839,6.78730066283606e-06,6.687533186777728e-06,3.335289875394665e-05,4.6827732148813084e-05,546.249564409256,5,98,swish,97125,21,0.0002882830633668
convection_2d_89,0.9999979138374329,0.0005305536324158311,1.3942115018039658e-08,0.4928284287452698,0.4933589994907379,731.2550413608551,7,85,sin,95140,70,0.0062157390930427
convection_2d_90,0.12668997049331665,0.0006020377040840685,0.0011098079849034548,0.00011078525858465582,0.001822630874812603,320.7913088798523,3,38,tanh,92142,183,0.0204924269905378
convection_2d_91,0.03642246499657631,0.0009851724607869983,0.00017260438471566886,0.00014358956832438707,0.0013013663701713085,766.2416217327118,6,58,sigmoid,92170,155,0.0058413865758129
convection_2d_92,0.9002825617790222,0.0008241987088695168,0.04367823898792267,0.008047545328736305,0.05254998058080673,160.08832001686096,2,92,swish,55052,28,0.0276394343143325
convection_2d_93,0.010353933088481426,0.00010679180559236556,9.65160688792821e-06,7.268816989380866e-05,0.00018913159146904945,307.50464272499084,2,46,sin,90629,178,0.0432544305725531
convection_2d_94,0.019557392224669456,1.4777699561818736e-06,4.6196277253329754e-05,1.1756260391848627e-05,5.9430305554997176e-05,211.2362344264984,3,57,sigmoid,63277,136,0.0003433824479834
convection_2d_95,0.028248511254787445,1.75697587110335e-05,8.907359006116167e-05,2.306762326043099e-06,0.00010895010927924886,938.3492887020111,9,49,swish,93665,75,4.490674664195928e-05
convection_2d_96,0.9998359084129333,0.0027823755517601967,1.0159363910133834e-06,0.49001944065093994,0.49280282855033875,289.6358599662781,7,87,sin,47786,114,0.0081446480481069
convection_2d_97,0.023512566462159157,1.4910825484548695e-05,3.687313437694684e-05,3.742791932381806e-06,5.552675065700896e-05,281.07447242736816,7,43,tanh,43316,53,0.0005049574319779
convection_2d_98,0.8309144973754883,0.00132375571411103,8.94907207111828e-05,0.0001160796673502773,0.0015293260803446174,345.6603264808655,9,42,swish,37409,13,0.0001646611721093
convection_2d_99,0.07567138969898224,9.893311653286219e-05,0.000536211475264281,3.0394694476854056e-05,0.0006655392935499549,121.26187634468079,6,33,sigmoid,21364,143,0.0004149853301518
convection_2d_100,1.525197148323059,2.002330802497454e-06,1.718816520224209e-07,7.26207076695573e-07,2.900419531215448e-06,492.09674644470215,6,94,sigmoid,92871,19,5.6766766073784e-05
convection_2d_101,0.24496571719646454,0.003412395715713501,0.0026498364750295877,0.0002990936045534909,0.006361325737088919,56.969855308532715,10,98,relu,6939,91,0.0012890903580547
convection_2d_102,0.023415489122271538,2.5263441784773022e-05,2.9320734029170126e-05,3.7866457205382176e-06,5.8370820624986663e-05,422.6403286457062,6,89,tanh,72989,130,0.0009223134507952
convection_2d_103,0.8607479333877563,0.000145304249599576,0.0025898581370711327,0.0009322349214926362,0.0036673974245786667,31.69145965576172,4,99,sigmoid,7526,21,0.0220107259525239
convection_2d_104,1.2422021627426147,0.00023505062563344836,0.0012303974945098162,0.00024035928072407842,0.001705807400867343,559.873202085495,7,27,sigmoid,91799,25,0.0001750323443615
convection_2d_105,0.033121101558208466,9.43089798965957e-06,9.648263221606612e-05,6.561157078976976e-06,0.00011247469228692353,362.04865312576294,4,87,sigmoid,77574,143,0.0001389213366146
convection_2d_106,0.07339980453252792,1.007426999422023e-05,0.0006311449687927961,2.813830360537395e-05,0.0006693575414828956,236.6605088710785,4,60,sigmoid,54341,74,0.003832765278711
convection_2d_107,0.10267526656389236,0.0006162604549899697,0.0005135303363204002,0.00013422810297925025,0.001264018937945366,118.48711729049683,8,27,relu,17826,114,0.0009425511413502
convection_2d_108,1.0000134706497192,0.0,0.0,0.4966820478439331,0.4966820478439331,191.0526065826416,5,43,tanh,39997,150,0.081795420855408
convection_2d_109,0.013512473553419113,0.0001855123700806871,5.429447264759801e-05,2.9352766432566568e-05,0.0002691596164368093,212.54432845115662,5,67,tanh,41143,62,0.0001860633327428
convection_2d_110,0.8826760053634644,0.0018371454207226634,0.04210135340690613,0.00578107638284564,0.04971957579255104,332.03075528144836,3,97,swish,83753,47,4.068509479441373e-05
convection_2d_111,0.05173235759139061,0.002533168764784932,0.0016650771722197533,9.88530955510214e-05,0.004297098610550165,450.02276945114136,3,88,swish,87374,164,0.0047262838270719
convection_2d_112,0.05220132693648338,2.968924309243448e-05,0.0001620463008293882,1.618416717974469e-05,0.00020791971473954618,618.5230379104614,9,24,sin,82803,132,0.0018645792272851
convection_2d_113,1.000001311302185,0.0,0.0,0.4966675937175751,0.4966675937175751,292.0916156768799,8,45,tanh,44769,150,0.0513658070230152
convection_2d_114,1.07123863697052,0.00031372360535897315,0.0013355189003050327,0.0010289945639669895,0.002678236924111843,285.7816331386566,7,39,swish,37453,22,1.6532282832946588e-05
convection_2d_115,0.08270468562841415,0.00014628589269705117,0.0003630697901826352,4.6776218368904665e-05,0.000556131883058697,302.2165310382843,10,43,sigmoid,34776,139,0.0012583261575445
convection_2d_116,0.01765451952815056,8.986691682366654e-05,2.6833373340195976e-05,4.784598422702402e-05,0.00016454627620987594,223.9384765625,4,73,tanh,53083,92,0.0002187095771771
convection_2d_117,0.9136243462562561,0.0003974707506131381,5.236195647739805e-05,7.4054638389498e-05,0.0005238873418420553,723.5145063400269,9,38,sigmoid,94078,33,0.0003345920022171
convection_2d_118,0.037846989929676056,5.635264187731082e-06,6.430582288885489e-05,8.824518772598822e-06,7.876560994191095e-05,373.75629806518555,6,88,swish,56729,89,0.0026995202152994
convection_2d_119,0.02088281698524952,0.0013260628329589963,0.00015639235789421946,0.00013038099859841168,0.0016128361457958817,221.55069708824158,3,18,tanh,63822,165,0.0027880249987375
convection_2d_120,0.863100528717041,0.0011419913498684764,0.03868870437145233,0.004944305866956711,0.04477500170469284,39.616772413253784,3,5,swish,10607,109,0.0169669427171841
convection_2d_121,0.020923428237438202,8.744483238842804e-06,0.00016480647900607437,1.8671424186322838e-05,0.00019222238915972412,314.8851001262665,5,74,tanh,48352,135,0.003549916656813
convection_2d_122,0.08777172863483429,0.000108928325062152,0.0005146945477463305,1.9354629330337048e-05,0.0006429774803109467,661.1487181186676,8,29,tanh,97646,39,1.7749238140374566e-05
convection_2d_123,0.02083338052034378,8.175843504432123e-06,0.0002209563390351832,1.5067291769810254e-06,0.00023063892149366438,311.64384627342224,6,46,sigmoid,58130,163,0.0021898275472564
convection_2d_124,0.14122630655765533,0.0007158219814300537,0.0008324869559146464,0.00014978520630393177,0.0016980940708890557,204.10674905776978,7,34,swish,26862,35,0.0008953375182418
convection_2d_125,0.03934280201792717,0.00015154156426433474,9.393681830260903e-05,6.14744294580305e-06,0.00025162583915516734,509.4524173736572,10,18,sin,61593,150,0.0001128996684211
convection_2d_126,0.9539719820022583,0.00035640140413306653,0.06921077519655228,0.04421417787671089,0.11378134787082672,151.7446026802063,9,34,sigmoid,20383,97,2.3209070555289964e-05
convection_2d_127,0.13984353840351105,0.0002756307949312031,0.0013049745466560125,0.00024084847245831043,0.0018214537994936109,421.779292345047,7,96,relu,70489,64,0.0113038894241885
convection_2d_128,0.5303587913513184,1.3574135948601906e-07,7.633166987375262e-09,6.590875045731082e-08,2.0928327160163462e-07,586.0753374099731,8,72,relu,88768,24,0.0014018252707188
convection_2d_129,1.0,0.0,0.0,0.4838709235191345,0.4838709235191345,636.8715188503265,8,39,relu,91876,31,0.0235737549317862
convection_2d_130,0.07623833417892456,5.0541319069452584e-05,0.0002737286267802119,2.511015918571502e-05,0.00034938007593154907,312.09086894989014,4,64,relu,75673,173,6.874173810743468e-05
convection_2d_131,1.2577698230743408,0.0038280615117400885,0.04635320603847504,0.3523131310939789,0.4024944007396698,168.96182298660278,3,55,sigmoid,45501,193,1.0221323289319891e-05
convection_2d_132,0.8310897350311279,0.0007366433274000883,0.03424894064664841,0.0032032239250838757,0.03818880766630173,232.65643572807312,3,17,relu,65027,104,0.0001756502565461
convection_2d_133,0.026263361796736717,1.1992394320259336e-05,5.1829330914188176e-05,4.789044396602549e-06,6.861076690256596e-05,456.75705003738403,6,91,tanh,67034,89,0.0004993398194729
convection_2d_134,0.10985763370990753,7.198115781648085e-05,0.0006949534290470183,4.301331136957742e-05,0.0008099479018710554,196.7202365398407,6,61,swish,26666,141,0.002475960757684
convection_2d_135,1.2288459539413452,0.008165248669683933,0.04498136788606644,0.3445674777030945,0.3977140784263611,206.03903007507324,2,26,sin,74328,44,1.70991301975733e-05
convection_2d_136,0.01605091616511345,8.748750406084582e-05,3.0754992621950805e-05,5.917886028328212e-06,0.0001241603895323351,631.240650177002,9,66,sigmoid,79164,134,0.0007143783059752
convection_2d_137,1.0,0.0,0.0,0.4972066879272461,0.4972066879272461,1300.8815562725067,5,73,swish,97718,179,0.0363594735115982
convection_2d_138,0.9342467188835144,3.964955612900667e-05,7.208023362181848e-06,8.403059837291948e-06,5.526063614524901e-05,352.2050898075104,5,89,swish,62392,11,0.0003316234742418
convection_2d_139,0.7237371206283569,0.0011140168644487858,0.02508946694433689,0.0009579345351085067,0.02716141752898693,81.3233540058136,10,37,sin,10081,106,0.002262029728816
convection_2d_140,0.9030910730361938,0.002269140677526593,0.04556563124060631,0.008393295109272003,0.056228067725896835,76.19465279579163,7,38,sin,9834,136,3.494722934898947e-05
convection_2d_141,0.03449840471148491,1.077339311450487e-05,8.128997433232144e-05,1.075380714610219e-05,0.0001028171755024232,107.74317812919617,3,42,tanh,29395,94,0.002753241167743
convection_2d_142,0.007593340240418911,2.1252733859000728e-05,1.9368677385500632e-05,4.213902684568893e-07,4.1042800148716196e-05,458.92415142059326,7,45,tanh,74003,82,4.284883442473674e-05
convection_2d_143,0.012742673046886921,0.000453079876024276,6.0723552451236174e-05,0.000146764432429336,0.0006605678936466575,298.0198664665222,4,87,tanh,62177,177,0.0005641838073356
convection_2d_144,0.8133302927017212,0.0007467990508303046,0.0032512247562408447,0.00039761740481480956,0.004395641386508942,187.6192169189453,3,90,relu,56114,32,0.0002458510908904
convection_2d_145,0.8004266023635864,0.004060187377035618,0.03348639979958534,0.00227498821914196,0.0398215726017952,55.44480347633362,3,78,relu,6835,200,0.0247671134951059
convection_2d_146,0.8688379526138306,0.0017160860588774085,0.03969039395451546,0.005288560409098864,0.0466950386762619,130.10468006134033,6,95,swish,13957,112,1.906102151585144e-05
convection_2d_147,0.02165277861058712,8.068980150710559e-07,4.1491512092761695e-05,3.8887261325726286e-05,8.118567347992212e-05,197.78244304656982,4,7,sin,48516,198,0.0002669223255791
convection_2d_148,0.037231992930173874,0.00015065922343637794,7.920201460365206e-05,2.1933639800408855e-05,0.00025179487420246005,185.4915132522583,3,52,tanh,55936,34,0.0002052723806855
convection_2d_149,0.19543075561523438,0.03568251058459282,0.008967992849647999,0.0037263345438987017,0.04837683588266373,582.6010570526123,10,84,swish,27190,128,0.0006335194306642
convection_2d_150,0.03516223281621933,4.527388227870688e-06,5.7898916566045955e-05,4.37232256444986e-06,6.679862417513505e-05,501.2427501678467,9,83,swish,54418,80,0.000801821171103
convection_2d_151,1.0,8.221026968023785e-29,0.0,0.49673202633857727,0.49673202633857727,912.4564301967621,9,13,swish,95311,153,0.011389914023215
convection_2d_152,0.8261337280273438,0.0017607525223866105,0.033082567155361176,0.0030540211591869593,0.03789734095335007,253.73345184326172,6,10,swish,39614,172,4.016987413489314e-05
convection_2d_153,1.0,0.011575639247894287,8.539585654005146e-22,0.4970414340496063,0.5086170434951782,1445.697353363037,9,72,sin,78876,169,0.0338302303900419
convection_2d_154,1.0706855058670044,0.0004701088764704764,0.06825133413076401,0.06800098717212677,0.13672243058681488,427.4003028869629,6,8,sigmoid,80090,36,4.288165669108636e-05
convection_2d_155,0.7371459007263184,0.0009279150399379432,0.025013240054249763,0.0015496541745960712,0.027490809559822083,908.866715669632,9,60,sigmoid,73661,187,1.3931863071206489e-05
convection_2d_156,0.6962814927101135,0.002077715704217553,0.022282946854829788,0.0021838832180947065,0.026544544845819473,102.74382948875427,9,16,sigmoid,13434,56,0.0047925870372142
convection_2d_157,0.03560929000377655,0.00263259862549603,0.0003792335046455264,0.0002744389639701694,0.0032862708903849125,759.5946390628815,5,76,sigmoid,54139,188,0.0093382555250251
convection_2d_158,0.837409496307373,0.0013018869794905186,0.03470180183649063,0.0031945528462529182,0.039198242127895355,247.26927733421326,4,17,tanh,61050,77,1.4400252289321656e-05
convection_2d_159,0.12329449504613876,4.20862743339967e-05,0.0010776141425594687,4.1687155317049474e-05,0.0011613875394687057,82.03409481048584,4,40,swish,12628,103,0.0061637745981389
convection_2d_160,0.9472547173500061,0.001552995410747826,0.06834804266691208,0.015731066465377808,0.08563210815191269,359.5980656147003,3,58,tanh,91156,140,0.0241650481830467
