test_name,rRMSE,pde_loss,bc_loss,ic_loss,total_loss,runtime,num_layers,num_nodes,activation_func,epochs,grid_size,learning_rate
allen_cahn_2d_28,0.6743550300598145,0.8153735399246216,0.0,0.0,0.8153735399246216,195.73024940490723,8,80,relu,17814,148,0.0349777375224056
allen_cahn_2d_29,0.5439863204956055,0.007597180083394051,0.0,0.0,0.007597180083394051,558.3337569236755,5,39,sigmoid,62105,119,3.34293621862884e-05
allen_cahn_2d_30,0.08025120198726654,0.00014642809401266277,0.0,0.0,0.00014642809401266277,876.8049449920654,5,98,sin,99643,52,6.44111201758058e-05
allen_cahn_2d_31,0.7506381273269653,1.1160495281219482,0.0,0.0,1.1160495281219482,511.11831736564636,3,55,swish,63669,94,0.058528107205006
allen_cahn_2d_32,0.06932209432125092,6.709133594995365e-05,0.0,0.0,6.709133594995365e-05,623.140618801117,10,46,swish,39698,83,0.0001402348192226
allen_cahn_2d_33,0.6575198769569397,0.3418545126914978,0.0,0.0,0.3418545126914978,288.20895504951477,10,64,relu,17947,178,0.0004363020857081
allen_cahn_2d_34,0.6738971471786499,0.7630531191825867,0.0,0.0,0.7630531191825867,686.4536144733429,9,98,sin,57371,60,0.0073932643565288
allen_cahn_2d_35,1.0613367557525635,0.7245298624038696,0.0,0.0,0.7245298624038696,891.4926238059998,8,93,tanh,77506,59,0.0938675866434421
allen_cahn_2d_36,257403.65625,1.2081368804275926e+34,0.0,0.0,1.2081368804275926e+34,548.6588807106018,9,63,swish,36286,29,0.038512061179203
allen_cahn_2d_37,1.0087016820907593,0.06288966536521912,0.0,0.0,0.06288966536521912,383.10078406333923,2,14,sin,65417,44,0.0001848350654143
allen_cahn_2d_38,0.09811367839574814,0.0006639069761149585,0.0,0.0,0.0006639069761149585,129.55081725120544,4,32,tanh,16849,152,0.0044763665118443
allen_cahn_2d_39,0.8250594735145569,1438.301025390625,0.0,0.0,1438.301025390625,580.3693559169769,6,55,sin,60659,103,0.0674335458866373
allen_cahn_2d_40,0.8516507744789124,0.26997682452201843,0.0,0.0,0.26997682452201843,514.5107324123383,3,16,relu,83546,138,0.0072223168813105
allen_cahn_2d_41,0.34281352162361145,0.004846244119107723,0.0,0.0,0.004846244119107723,755.3648426532745,4,74,sin,64388,185,4.5718303996619705e-05
allen_cahn_2d_42,1.215349555015564,0.23843801021575928,0.0,0.0,0.23843801021575928,1750.3389892578125,10,70,sigmoid,56230,169,1.3011908844074614e-05
allen_cahn_2d_43,0.27000170946121216,0.003094513900578022,0.0,0.0,0.003094513900578022,496.76228499412537,3,80,tanh,74949,69,2.627176634355119e-05
allen_cahn_2d_44,0.46791133284568787,0.006739206146448851,0.0,0.0,0.006739206146448851,333.19386744499207,4,80,sin,45058,59,3.091076265514508e-05
allen_cahn_2d_45,0.09167437255382538,0.0012255687033757567,0.0,0.0,0.0012255687033757567,330.40159845352173,10,87,tanh,26787,86,7.331993949847578e-05
allen_cahn_2d_46,0.755935549736023,0.02695312350988388,0.0,0.0,0.02695312350988388,190.0667860507965,7,24,relu,14275,10,3.5862054564693235e-05
allen_cahn_2d_47,0.2621314525604248,0.00010369383380748332,0.0,0.0,0.00010369383380748332,468.3524353504181,5,22,tanh,59453,23,9.397914871326744e-05
allen_cahn_2d_48,0.7976688742637634,0.13891562819480896,0.0,0.0,0.13891562819480896,281.91284370422363,2,78,relu,50196,115,0.0001214627846322
allen_cahn_2d_49,0.4376603662967682,0.005956854671239853,0.0,0.0,0.005956854671239853,332.28120851516724,6,8,sigmoid,38000,162,0.0011458193219725
allen_cahn_2d_50,0.016897687688469887,4.524334508460015e-05,0.0,0.0,4.524334508460015e-05,914.3598523139954,6,61,tanh,36851,177,0.0019543818980322
allen_cahn_2d_51,0.6740149259567261,0.7937108278274536,0.0,0.0,0.7937108278274536,435.60346031188965,5,85,swish,44158,30,0.0103504636944998
allen_cahn_2d_52,1.106162667274475,0.14250218868255615,0.0,0.0,0.14250218868255615,156.53789925575256,2,93,sin,26610,48,0.0001175375227836
allen_cahn_2d_53,0.2306327074766159,0.003444033907726407,0.0,0.0,0.003444033907726407,765.4841825962067,4,96,sin,52707,181,0.0004957982491227
allen_cahn_2d_54,0.6741834878921509,0.8039343357086182,0.0,0.0,0.8039343357086182,361.89891290664673,8,41,relu,24505,48,0.0136758699248193
allen_cahn_2d_55,0.9688006043434143,0.06333508342504501,0.0,0.0,0.06333508342504501,83.10230755805969,4,22,relu,10844,14,4.160157754014052e-05
allen_cahn_2d_56,0.8119997978210449,0.08449482172727585,0.0,0.0,0.08449482172727585,944.5444178581238,5,72,relu,82592,192,0.0004818597206905
allen_cahn_2d_57,0.5684954524040222,0.023790506646037102,0.0,0.0,0.023790506646037102,568.8372206687927,8,24,sin,50985,109,0.0075887264993529
allen_cahn_2d_58,0.4105137586593628,2.2969330530031584e-05,0.0,0.0,2.2969330530031584e-05,275.18894505500793,10,82,tanh,22012,24,0.0001105899553623
allen_cahn_2d_59,0.11620668321847916,0.0021088155917823315,0.0,0.0,0.0021088155917823315,625.3893041610718,7,5,sin,65905,191,0.0038483002205029
allen_cahn_2d_60,0.4942614436149597,0.007384002208709717,0.0,0.0,0.007384002208709717,656.3913450241089,3,34,swish,55250,124,0.0004748391589335
allen_cahn_2d_61,0.4334896504878998,0.006552838254719973,0.0,0.0,0.006552838254719973,811.5325064659119,7,71,tanh,80451,75,0.0040953129381816
allen_cahn_2d_62,0.05363164097070694,1.6402740584453568e-05,0.0,0.0,1.6402740584453568e-05,708.0015003681183,7,56,swish,57562,32,0.0005790332914041
allen_cahn_2d_63,0.6380646228790283,0.01928132213652134,0.0,0.0,0.01928132213652134,107.66120719909668,6,84,tanh,5992,186,0.0270055320682647
allen_cahn_2d_64,0.6664688587188721,245.66140747070312,0.0,0.0,245.66140747070312,653.3075563907623,8,85,sin,55711,95,0.011779117401959
allen_cahn_2d_65,1.0984777212142944,0.0707988366484642,0.0,0.0,0.0707988366484642,566.1931173801422,2,16,tanh,79831,18,5.031093256254296e-05
allen_cahn_2d_66,0.41838178038597107,0.006061708088964224,0.0,0.0,0.006061708088964224,654.7155327796936,5,57,sigmoid,61677,35,0.0001083583825667
allen_cahn_2d_67,0.9312558174133301,0.04152808338403702,0.0,0.0,0.04152808338403702,235.47020530700684,7,98,relu,26445,81,8.907946337820086e-05
allen_cahn_2d_68,0.014134975150227547,8.7646723841317e-05,0.0,0.0,8.7646723841317e-05,1678.3997912406921,8,66,swish,98948,47,0.0008756662162346
allen_cahn_2d_69,0.6430893540382385,0.009443645365536213,0.0,0.0,0.009443645365536213,122.90363216400146,3,14,swish,15169,116,0.0043155412924413
allen_cahn_2d_70,0.48121151328086853,0.00783536583185196,0.0,0.0,0.00783536583185196,570.5363113880157,5,48,sin,48938,188,0.0045816734382059
allen_cahn_2d_71,26.063047409057617,16040945664.0,0.0,0.0,16040945664.0,1111.3074162006378,6,77,swish,36154,182,0.0291072586456829
allen_cahn_2d_72,0.10052651166915894,0.00017161789583042264,0.0,0.0,0.00017161789583042264,1530.7351400852203,6,74,swish,40846,165,2.4422485772325615e-05
allen_cahn_2d_73,0.8399990797042847,0.27256253361701965,0.0,0.0,0.27256253361701965,449.49055552482605,2,40,relu,71693,42,0.0058162191048491
allen_cahn_2d_74,0.05788874253630638,0.0004986159619875252,0.0,0.0,0.0004986159619875252,1158.8085839748383,7,73,sin,93736,116,0.0001328512003763
allen_cahn_2d_75,0.859869122505188,0.1091756820678711,0.0,0.0,0.1091756820678711,672.597042798996,6,57,relu,82990,80,1.5634617514704315e-05
allen_cahn_2d_76,0.29529544711112976,0.004674952477216721,0.0,0.0,0.004674952477216721,744.7225215435028,3,77,sin,88353,92,0.0046035959164681
allen_cahn_2d_77,0.030281631276011467,8.747710126044694e-06,0.0,0.0,8.747710126044694e-06,863.2348599433899,10,76,tanh,69548,72,0.0008214797130827
allen_cahn_2d_78,0.8409050107002258,0.14995263516902924,0.0,0.0,0.14995263516902924,935.211751461029,4,60,relu,98246,194,1.456972663264383e-05
allen_cahn_2d_79,0.5565276145935059,0.049669068306684494,0.0,0.0,0.049669068306684494,394.5157525539398,5,86,relu,50142,76,0.0024157781493969
allen_cahn_2d_80,1.1438419818878174,0.11269000917673111,0.0,0.0,0.11269000917673111,521.2701513767242,2,60,sigmoid,90863,149,4.859674569250301e-05
allen_cahn_2d_81,0.03484676778316498,0.00012242892989888787,0.0,0.0,0.00012242892989888787,705.4061422348022,7,40,sin,37103,190,0.0016077720406382
allen_cahn_2d_82,1.0306578874588013,0.04733438417315483,0.0,0.0,0.04733438417315483,620.4547343254089,3,30,sin,88842,59,1.0275531645180668e-05
allen_cahn_2d_83,0.8895204067230225,0.11664893478155136,0.0,0.0,0.11664893478155136,882.387318611145,6,18,relu,93092,67,0.0010401639328928
allen_cahn_2d_84,0.23063243925571442,0.008322655223309994,0.0,0.0,0.008322655223309994,178.58133912086487,3,42,tanh,26234,70,0.0202427245016771
allen_cahn_2d_85,0.977501392364502,6.0767292976379395,0.0,0.0,6.0767292976379395,4921.903733968735,10,67,swish,87142,158,0.0059634585164523
allen_cahn_2d_86,0.517558217048645,0.010183380916714668,0.0,0.0,0.010183380916714668,262.6722457408905,2,64,sigmoid,44420,120,0.0063233663190276
allen_cahn_2d_87,0.45694059133529663,0.007862688973546028,0.0,0.0,0.007862688973546028,3644.3364951610565,10,75,sin,83321,192,0.0029729650521676
allen_cahn_2d_88,0.2663887143135071,2.616644223962794e-06,0.0,0.0,2.616644223962794e-06,1007.637068271637,5,98,swish,97125,21,0.0002882830633668
allen_cahn_2d_89,0.5597328543663025,0.08263970911502838,0.0,0.0,0.08263970911502838,1638.680921792984,7,85,sin,95140,70,0.0062157390930427
allen_cahn_2d_90,1.073359727859497,0.7300925850868225,0.0,0.0,0.7300925850868225,606.5411438941956,3,38,tanh,92142,183,0.0204924269905378
allen_cahn_2d_91,0.00826337281614542,1.96917426364962e-05,0.0,0.0,1.96917426364962e-05,2131.6456232070923,6,58,sigmoid,92170,155,0.0058413865758129
allen_cahn_2d_92,0.9916708469390869,0.2566475570201874,0.0,0.0,0.2566475570201874,336.99153876304626,2,92,swish,55052,28,0.0276394343143325
allen_cahn_2d_93,0.6768473982810974,0.10061782598495483,0.0,0.0,0.10061782598495483,1126.1295335292816,2,46,sin,90629,178,0.0432544305725531
allen_cahn_2d_94,0.5059788823127747,0.007148472126573324,0.0,0.0,0.007148472126573324,428.19154167175293,3,57,sigmoid,63277,136,0.0003433824479834
allen_cahn_2d_95,0.04002036899328232,2.8442298571462743e-05,0.0,0.0,2.8442298571462743e-05,1439.721518278122,9,49,swish,93665,75,4.490674664195928e-05
allen_cahn_2d_96,1.0751729011535645,0.7818224430084229,0.0,0.0,0.7818224430084229,505.3928723335266,7,87,sin,47786,114,0.0081446480481069
allen_cahn_2d_97,0.03992925584316254,6.536996806971729e-05,0.0,0.0,6.536996806971729e-05,645.4655725955963,7,43,tanh,43316,53,0.0005049574319779
allen_cahn_2d_98,0.12512743473052979,5.164729373063892e-05,0.0,0.0,5.164729373063892e-05,550.5824284553528,9,42,swish,37409,13,0.0001646611721093
allen_cahn_2d_99,0.5088386535644531,0.006667965557426214,0.0,0.0,0.006667965557426214,244.72624826431274,6,33,sigmoid,21364,143,0.0004149853301518
allen_cahn_2d_100,0.454656183719635,1.5655599781894125e-05,0.0,0.0,1.5655599781894125e-05,886.9017508029938,6,94,sigmoid,92871,19,5.6766766073784e-05
allen_cahn_2d_101,0.6345909833908081,0.10780151933431625,0.0,0.0,0.10780151933431625,84.80085897445679,10,98,relu,6939,91,0.0012890903580547
allen_cahn_2d_102,0.0061041307635605335,8.650502422824502e-06,0.0,0.0,8.650502422824502e-06,825.7459399700165,6,89,tanh,72989,130,0.0009223134507952
allen_cahn_2d_103,0.6594232320785522,0.7788350582122803,0.0,0.0,0.7788350582122803,68.9839997291565,4,99,sigmoid,7526,21,0.0220107259525239
allen_cahn_2d_104,0.10163838416337967,0.00011563290900085121,0.0,0.0,0.00011563290900085121,976.4402053356171,7,27,sigmoid,91799,25,0.0001750323443615
allen_cahn_2d_105,0.3593157231807709,0.0053890785202383995,0.0,0.0,0.0053890785202383995,683.7495646476746,4,87,sigmoid,77574,143,0.0001389213366146
allen_cahn_2d_106,0.026625636965036392,1.817264455894474e-05,0.0,0.0,1.817264455894474e-05,528.8647429943085,4,60,sigmoid,54341,74,0.003832765278711
allen_cahn_2d_107,0.7552463412284851,0.08391483128070831,0.0,0.0,0.08391483128070831,163.9534523487091,8,27,relu,17826,114,0.0009425511413502
allen_cahn_2d_108,0.6588821411132812,0.8307621479034424,0.0,0.0,0.8307621479034424,331.211932182312,5,43,tanh,39997,150,0.081795420855408
allen_cahn_2d_109,0.03320326656103134,2.289542135258671e-05,0.0,0.0,2.289542135258671e-05,338.8681056499481,5,67,tanh,41143,62,0.0001860633327428
allen_cahn_2d_110,0.5264008641242981,0.00748123275116086,0.0,0.0,0.00748123275116086,677.9724864959717,3,97,swish,83753,47,4.068509479441373e-05
allen_cahn_2d_111,0.5140948295593262,0.007108011748641729,0.0,0.0,0.007108011748641729,1419.2528610229492,3,88,swish,87374,164,0.0047262838270719
allen_cahn_2d_112,0.02023248001933098,9.143998613581061e-05,0.0,0.0,9.143998613581061e-05,899.2733137607574,9,24,sin,82803,132,0.0018645792272851
allen_cahn_2d_113,1.0861748456954956,0.7449261546134949,0.0,0.0,0.7449261546134949,492.22079277038574,8,45,tanh,44769,150,0.0513658070230152
allen_cahn_2d_114,0.11831603944301605,0.0002979455457534641,0.0,0.0,0.0002979455457534641,483.0467083454132,7,39,swish,37453,22,1.6532282832946588e-05
allen_cahn_2d_115,0.28479522466659546,0.005256397649645805,0.0,0.0,0.005256397649645805,774.0195937156677,10,43,sigmoid,34776,139,0.0012583261575445
allen_cahn_2d_116,0.07443584501743317,0.00014260791067499667,0.0,0.0,0.00014260791067499667,379.5782718658447,4,73,tanh,53083,92,0.0002187095771771
allen_cahn_2d_117,0.5904105305671692,8.437267388217151e-05,0.0,0.0,8.437267388217151e-05,1290.4479355812073,9,38,sigmoid,94078,33,0.0003345920022171
allen_cahn_2d_118,0.01782970502972603,1.0799095434776973e-05,0.0,0.0,1.0799095434776973e-05,640.1321024894714,6,88,swish,56729,89,0.0026995202152994
allen_cahn_2d_119,0.19943886995315552,0.0029160077683627605,0.0,0.0,0.0029160077683627605,455.4904079437256,3,18,tanh,63822,165,0.0027880249987375
allen_cahn_2d_120,0.7593383193016052,0.016005009412765503,0.0,0.0,0.016005009412765503,76.91564226150513,3,5,swish,10607,109,0.0169669427171841
allen_cahn_2d_121,0.0276504997164011,0.0005882222321815789,0.0,0.0,0.0005882222321815789,671.1134493350983,5,74,tanh,48352,135,0.003549916656813
allen_cahn_2d_122,0.061165712773799896,5.871987377759069e-05,0.0,0.0,5.871987377759069e-05,1050.44246840477,8,29,tanh,97646,39,1.7749238140374566e-05
allen_cahn_2d_123,0.053768135607242584,4.672781506087631e-05,0.0,0.0,4.672781506087631e-05,527.5115413665771,6,46,sigmoid,58130,163,0.0021898275472564
allen_cahn_2d_124,0.05492299795150757,4.338425787864253e-05,0.0,0.0,4.338425787864253e-05,315.5422463417053,7,34,swish,26862,35,0.0008953375182418
allen_cahn_2d_125,0.0854148268699646,0.00012246245751157403,0.0,0.0,0.00012246245751157403,772.4101808071136,10,18,sin,61593,150,0.0001128996684211
allen_cahn_2d_126,1.0564446449279785,0.5128805637359619,0.0,0.0,0.5128805637359619,232.85612440109253,9,34,sigmoid,20383,97,2.3209070555289964e-05
allen_cahn_2d_127,0.6742491722106934,0.8081681728363037,0.0,0.0,0.8081681728363037,627.7714343070984,7,96,relu,70489,64,0.0113038894241885
allen_cahn_2d_128,0.5533590912818909,0.02041010372340679,0.0,0.0,0.02041010372340679,860.6666269302368,8,72,relu,88768,24,0.0014018252707188
allen_cahn_2d_129,0.6741587519645691,0.7945976257324219,0.0,0.0,0.7945976257324219,956.6968262195587,8,39,relu,91876,31,0.0235737549317862
allen_cahn_2d_130,0.8488865494728088,0.10706795752048492,0.0,0.0,0.10706795752048492,565.9419858455658,4,64,relu,75673,173,6.874173810743468e-05
allen_cahn_2d_131,0.9072399735450745,0.5668777823448181,0.0,0.0,0.5668777823448181,301.76863265037537,3,55,sigmoid,45501,193,1.0221323289319891e-05
allen_cahn_2d_132,0.5554824471473694,0.15574826300144196,0.0,0.0,0.15574826300144196,414.73573875427246,3,17,relu,65027,104,0.0001756502565461
allen_cahn_2d_133,0.011885670013725758,1.7036132703651674e-05,0.0,0.0,1.7036132703651674e-05,709.1909086704254,6,91,tanh,67034,89,0.0004993398194729
allen_cahn_2d_134,0.04366741329431534,3.2226729672402143e-05,0.0,0.0,3.2226729672402143e-05,425.63127517700195,6,61,swish,26666,141,0.002475960757684
allen_cahn_2d_135,1.1137686967849731,0.23799806833267212,0.0,0.0,0.23799806833267212,434.9778265953064,2,26,sin,74328,44,1.70991301975733e-05
allen_cahn_2d_136,0.04443550109863281,4.412737689563073e-05,0.0,0.0,4.412737689563073e-05,1226.310669183731,9,66,sigmoid,79164,134,0.0007143783059752
allen_cahn_2d_137,3.3694660663604736,28795.7109375,0.0,0.0,28795.7109375,4000.280319213867,5,73,swish,97718,179,0.0363594735115982
allen_cahn_2d_138,0.15638114511966705,6.946404027985409e-05,0.0,0.0,6.946404027985409e-05,615.0498924255371,5,89,swish,62392,11,0.0003316234742418
allen_cahn_2d_139,0.4021551311016083,0.013566037639975548,0.0,0.0,0.013566037639975548,115.00365018844604,10,37,sin,10081,106,0.002262029728816
allen_cahn_2d_140,0.4778047204017639,0.007084965705871582,0.0,0.0,0.007084965705871582,155.83492422103882,7,38,sin,9834,136,3.494722934898947e-05
allen_cahn_2d_141,0.15722396969795227,0.0009660684154368937,0.0,0.0,0.0009660684154368937,344.572468996048,3,42,tanh,29395,94,0.002753241167743
allen_cahn_2d_142,0.0727219209074974,9.33585106395185e-05,0.0,0.0,9.33585106395185e-05,677.95805311203,7,45,tanh,74003,82,4.284883442473674e-05
allen_cahn_2d_143,0.029927503317594528,1.8605087461764924e-05,0.0,0.0,1.8605087461764924e-05,672.8286566734314,4,87,tanh,62177,177,0.0005641838073356
allen_cahn_2d_144,0.7806299328804016,0.07315613329410553,0.0,0.0,0.07315613329410553,342.4283995628357,3,90,relu,56114,32,0.0002458510908904
allen_cahn_2d_145,0.819944441318512,0.15441642701625824,0.0,0.0,0.15441642701625824,112.87834858894348,3,78,relu,6835,200,0.0247671134951059
allen_cahn_2d_146,0.5330582857131958,0.007434291299432516,0.0,0.0,0.007434291299432516,225.95263051986694,6,95,swish,13957,112,1.906102151585144e-05
allen_cahn_2d_147,0.4763162136077881,0.007249672897160053,0.0,0.0,0.007249672897160053,358.9431161880493,4,7,sin,48516,198,0.0002669223255791
allen_cahn_2d_148,0.6517921686172485,3.137336534564383e-05,0.0,0.0,3.137336534564383e-05,367.8200068473816,3,52,tanh,55936,34,0.0002052723806855
allen_cahn_2d_149,0.04895319789648056,2.3171936845756136e-05,0.0,0.0,2.3171936845756136e-05,2261.001265525818,10,84,swish,27190,128,0.0006335194306642
allen_cahn_2d_150,0.028525331988930702,2.749506529653445e-05,0.0,0.0,2.749506529653445e-05,803.1571273803711,9,83,swish,54418,80,0.000801821171103
allen_cahn_2d_151,0.03182455897331238,1.322967727901414e-05,0.0,0.0,1.322967727901414e-05,1315.6235797405243,9,13,swish,95311,153,0.011389914023215
allen_cahn_2d_152,0.5121437907218933,0.006563226226717234,0.0,0.0,0.006563226226717234,427.3987784385681,6,10,swish,39614,172,4.016987413489314e-05
allen_cahn_2d_153,0.6778466701507568,0.7796386480331421,0.0,0.0,0.7796386480331421,4376.150058746338,9,72,sin,78876,169,0.0338302303900419
allen_cahn_2d_154,0.5656259059906006,0.009299732744693756,0.0,0.0,0.009299732744693756,730.3932535648346,6,8,sigmoid,80090,36,4.288165669108636e-05
allen_cahn_2d_155,0.6489680409431458,0.01855584606528282,0.0,0.0,0.01855584606528282,1654.517340183258,9,60,sigmoid,73661,187,1.3931863071206489e-05
allen_cahn_2d_156,0.5619916319847107,0.008284485898911953,0.0,0.0,0.008284485898911953,139.2681701183319,9,16,sigmoid,13434,56,0.0047925870372142
allen_cahn_2d_157,0.019475731998682022,1.4604514035454486e-05,0.0,0.0,1.4604514035454486e-05,2100.731534719467,5,76,sigmoid,54139,188,0.0093382555250251
allen_cahn_2d_158,0.49930649995803833,0.00674205319955945,0.0,0.0,0.00674205319955945,447.9343407154083,4,17,tanh,61050,77,1.4400252289321656e-05
allen_cahn_2d_159,0.4061405062675476,0.005807693116366863,0.0,0.0,0.005807693116366863,163.05021572113037,4,40,swish,12628,103,0.0061637745981389
allen_cahn_2d_160,1.0432546138763428,0.7390215396881104,0.0,0.0,0.7390215396881104,583.8210215568542,3,58,tanh,91156,140,0.0241650481830467
allen_cahn_2d_161,0.5176787376403809,0.006599395070225,0.0,0.0,0.006599395070225,855.6820204257965,7,27,sigmoid,32889,148,0.000387403197131
allen_cahn_2d_162,0.6976401209831238,0.7400357127189636,0.0,0.0,0.7400357127189636,319.70064663887024,3,41,sin,48293,137,0.053242569206578
allen_cahn_2d_163,0.669055163860321,23506.755859375,0.0,0.0,23506.755859375,1874.8783330917358,7,41,sin,94648,199,0.0368980604650606
allen_cahn_2d_164,0.6738372445106506,0.7852280735969543,0.0,0.0,0.7852280735969543,110.7611792087555,8,86,sigmoid,10481,23,0.0884892726262201
allen_cahn_2d_165,0.06812784820795059,5.898464223719202e-05,0.0,0.0,5.898464223719202e-05,1257.548455953598,7,57,swish,66203,77,3.3607292639544235e-05
allen_cahn_2d_166,0.7004354000091553,0.11314603686332703,0.0,0.0,0.11314603686332703,169.85306644439697,4,79,relu,24020,121,0.0006564452813368
allen_cahn_2d_167,0.6627033948898315,0.30753177404403687,0.0,0.0,0.30753177404403687,1137.505179643631,9,11,relu,48058,102,0.0020952768241087
allen_cahn_2d_168,0.6745160818099976,0.8140017986297607,0.0,0.0,0.8140017986297607,89.16561388969421,4,28,sin,11400,156,0.0553312216252367
allen_cahn_2d_169,0.6743621230125427,0.8158789277076721,0.0,0.0,0.8158789277076721,215.79495668411255,6,19,relu,27700,163,0.0515542329168953
allen_cahn_2d_170,0.10773245245218277,0.001986623276025057,0.0,0.0,0.001986623276025057,144.751944065094,6,28,tanh,16279,172,0.0058799843246141
allen_cahn_2d_171,0.024448396638035774,0.00016724481247365475,0.0,0.0,0.00016724481247365475,579.1431179046631,6,14,tanh,52159,88,0.0057483719530983
allen_cahn_2d_172,1.128564715385437,0.2835628390312195,0.0,0.0,0.2835628390312195,418.9727883338928,2,10,tanh,66069,82,2.1999134200607957e-05
allen_cahn_2d_173,0.23390135169029236,0.0035816016606986523,0.0,0.0,0.0035816016606986523,137.2697458267212,5,80,sigmoid,17069,96,0.0026208200627459
allen_cahn_2d_174,0.6824575066566467,0.09798887372016907,0.0,0.0,0.09798887372016907,706.3993356227875,9,84,relu,34030,187,0.0001421425725427
allen_cahn_2d_175,0.24304339289665222,0.004217931069433689,0.0,0.0,0.004217931069433689,524.5210235118866,3,84,tanh,62804,118,2.8635625237092947e-05
