pde,depth,width,activation,learning_rate,adam_beta2,adam_epochs,lbfgs_iters,grid_size,la_bc,adam_final_rrmse,final_rrmse,adam_time,lbfgs_time,training_time,seed
pde4,5,50,sin,0.005,0.999,80000,200,100,1.0,0.2633109390735626,0.04917272552847862,3980.658452272415,739.9671621322632,4720.625614404678,42
pde4,5,50,sin,0.0005,0.999,80000,200,100,1.0,0.2531353831291199,0.027624933049082756,21400.554703235626,2020.5496304035187,23421.104333639145,42
pde4,5,50,sin,5e-05,0.999,80000,200,100,1.0,0.2625264525413513,0.26252326369285583,3801.493152618408,58.474592208862305,3859.9677448272705,42
pde4,5,50,swish,0.05,0.999,80000,200,100,1.0,0.3628911077976227,0.28521814942359924,4876.534254550934,1068.7772903442383,5945.311544895172,42
pde4,5,50,swish,0.005,0.999,80000,200,100,1.0,0.27195480465888977,0.08739282190799713,5590.344752550125,1114.9235317707062,6705.268284320831,42
pde4,5,50,swish,0.0005,0.999,80000,200,100,1.0,0.34469228982925415,0.3446879982948303,26173.382494211197,18.466193914413452,26191.84868812561,42
pde4,5,50,swish,5e-05,0.999,80000,200,100,1.0,0.415710985660553,0.3419628441333771,4756.607330322266,865.0020105838776,5621.609340906143,42
pde4,5,50,tanh,0.05,0.999,80000,200,100,1.0,1.0865944623947144,1.0865777730941772,22625.436808347702,35.606767892837524,22661.04357624054,42
pde4,5,50,tanh,0.005,0.999,80000,200,100,1.0,0.2942483425140381,0.17978528141975403,6534.035347938538,1214.5928757190704,7748.628223657608,42
pde4,5,50,tanh,0.0005,0.999,80000,200,100,1.0,0.28045788407325745,0.17567771673202515,6914.192720174789,1118.3888726234436,8032.581592798233,42
pde4,5,50,tanh,5e-05,0.999,80000,200,100,1.0,0.3172716796398163,0.3172414302825928,7033.527436494827,81.9997022151947,7115.527138710022,42
pde5,2,10,sin,0.05,0.999,80000,200,100,1.0,0.4723358452320099,0.4698946177959442,20712.08197593689,169.48388290405273,20881.565858840942,42
pde5,2,10,sin,0.005,0.999,80000,200,100,1.0,0.4797244966030121,0.47748294472694397,18567.92739009857,255.81250095367432,18823.739891052246,42
pde5,2,10,sin,0.0005,0.999,80000,200,100,1.0,0.5071982741355896,0.4794178605079651,17196.47436285019,703.7513482570648,17900.225711107254,42
pde5,2,10,sin,5e-05,0.999,80000,200,100,1.0,0.5399720668792725,0.493369460105896,16240.654438734055,646.4398925304413,16887.094331264496,42
pde5,2,10,swish,0.05,0.999,80000,200,100,1.0,0.4862132668495178,0.4753875732421875,20301.10434293747,242.62361359596252,20543.727956533432,42
pde5,2,10,swish,0.005,0.999,80000,200,100,1.0,0.4806544780731201,0.48084956407546997,19946.559517145157,92.21298789978027,20038.772505044937,42
pde5,2,10,swish,0.0005,0.999,80000,200,100,1.0,0.46620863676071167,0.4662110507488251,21264.648810863495,39.761457204818726,21304.410268068314,42
pde5,2,10,swish,5e-05,0.999,80000,200,100,1.0,0.5091772675514221,0.5091869831085205,20691.959114551544,58.344094038009644,20750.303208589554,42
pde5,2,10,tanh,0.05,0.999,80000,200,100,1.0,0.4073908030986786,0.3896198868751526,20049.153575897217,233.63989233970642,20282.793468236923,42
pde5,2,10,tanh,0.005,0.999,80000,200,100,1.0,0.4517737329006195,0.4527791738510132,13881.485657930374,92.32139444351196,13973.807052373886,42
pde5,2,10,tanh,0.0005,0.999,80000,200,100,1.0,0.4520259201526642,0.45202064514160156,21075.051780223846,9.36382007598877,21084.415600299835,42
pde5,2,10,tanh,5e-05,0.999,80000,200,100,1.0,0.4917203187942505,0.21258915960788727,11824.156076431274,513.9539525508881,12338.110028982162,42
pde5,2,50,sin,0.05,0.999,80000,200,100,1.0,0.46896931529045105,0.462220162153244,4073.1445367336273,340.1378502845764,4413.282387018204,42
pde5,2,50,sin,0.005,0.999,80000,200,100,1.0,0.47977733612060547,0.47980302572250366,4275.432967424393,104.1251528263092,4379.558120250702,42
pde5,2,50,sin,0.0005,0.999,80000,200,100,1.0,0.5054731369018555,0.5054730176925659,4027.6001517772675,91.09465909004211,4118.69481086731,42
pde5,2,50,sin,5e-05,0.999,80000,200,100,1.0,0.5752261281013489,0.4844006597995758,3664.2560546398163,669.2814745903015,4333.537529230118,42
pde5,2,50,swish,0.05,0.999,80000,200,100,1.0,0.48375973105430603,0.434479683637619,6231.9172575473785,366.4068305492401,6598.324088096619,42
pde5,2,50,swish,0.005,0.999,80000,200,100,1.0,0.49015480279922485,0.48990362882614136,9287.890500068665,172.4706268310547,9460.36112689972,42
pde5,2,50,swish,0.0005,0.999,80000,200,100,1.0,0.4860425293445587,0.4861001968383789,13374.55000281334,124.23008704185486,13498.780089855194,42
pde5,2,50,swish,5e-05,0.999,80000,200,100,1.0,0.5151925683021545,0.5151848793029785,5311.547852277756,92.8097596168518,5404.3576118946075,42
pde5,2,50,tanh,0.05,0.999,80000,200,100,1.0,0.35764268040657043,0.2154400497674942,5960.517090797424,925.7384994029999,6886.255590200424,42
pde5,2,50,tanh,0.005,0.999,80000,200,100,1.0,0.2020355463027954,0.20205985009670258,5411.171103000641,147.837810754776,5559.008913755417,42
pde5,2,50,tanh,0.0005,0.999,80000,200,100,1.0,0.3456522524356842,0.2093944251537323,4605.9646718502045,771.2455201148987,5377.210191965103,42
pde5,2,50,tanh,5e-05,0.999,80000,200,100,1.0,0.47157609462738037,0.19202451407909393,9229.429104089737,1425.3885719776154,10654.817676067352,42
pde5,5,10,sin,0.05,0.999,80000,200,100,1.0,0.3226916193962097,0.28506603837013245,3417.351274728775,1524.2668979167938,4941.618172645569,42
pde5,5,10,sin,0.005,0.999,80000,200,100,1.0,0.10035506635904312,0.10074415057897568,3075.263742208481,1419.1577904224396,4494.42153263092,42
pde5,5,10,sin,0.0005,0.999,80000,200,100,1.0,0.1032937541604042,0.10030452162027359,3505.206393480301,1538.7722959518433,5043.978689432144,42
pde5,5,10,sin,5e-05,0.999,80000,200,100,1.0,0.10472091287374496,0.10472014546394348,5078.950568675995,12.610779523849487,5091.561348199844,42
pde5,5,10,swish,0.05,0.999,80000,200,100,1.0,1.0,1.0,4131.053661108017,11.714030504226685,4142.767691612244,42
pde5,5,10,swish,0.005,0.999,80000,200,100,1.0,0.09183882176876068,0.07470761239528656,7104.580537557602,1348.1431517601013,8452.723689317703,42
pde5,5,10,swish,0.0005,0.999,80000,200,100,1.0,0.10370106995105743,0.1036829724907875,4632.132999181747,56.947266817092896,4689.08026599884,42
pde5,5,10,swish,5e-05,0.999,80000,200,100,1.0,0.10652521252632141,0.10648749023675919,11964.126442432404,178.1944282054901,12142.320870637894,42
pde5,5,10,tanh,0.05,0.999,80000,200,100,1.0,1.0,1.0,5417.385996341705,15.131438255310059,5432.517434597015,42
pde5,5,10,tanh,0.005,0.999,80000,200,100,1.0,0.6175380945205688,0.6212063431739807,8770.95919251442,1270.0085396766663,10040.967732191086,42
pde5,5,10,tanh,0.0005,0.999,80000,200,100,1.0,0.1340796947479248,0.13409289717674255,9121.403030395508,25.941564083099365,9147.344594478607,42
pde5,5,10,tanh,5e-05,0.999,80000,200,100,1.0,0.10216295719146729,0.1021786481142044,14378.501811504364,37.310272455215454,14415.81208395958,42
pde5,5,50,sin,0.05,0.999,80000,200,100,1.0,1.0478723049163818,1.0,22758.124104738235,20.192970514297485,22778.317075252533,42
pde5,5,50,sin,0.005,0.999,80000,200,100,1.0,0.32889464497566223,0.30344659090042114,8037.657834291458,870.010091304779,8907.667925596237,42
pde5,5,50,sin,0.0005,0.999,80000,200,100,1.0,0.10258720070123672,0.10056710243225098,2741.990911245346,730.8581759929657,3472.8490872383118,42
pde5,5,50,sin,5e-05,0.999,80000,200,100,1.0,0.10063531994819641,0.10063660144805908,8246.535450935364,26.228004693984985,8272.763455629349,42
pde5,5,50,swish,0.05,0.999,80000,200,100,1.0,1.0,1.0,3804.792505979538,12.438608646392822,3817.231114625931,42
pde5,5,50,swish,0.005,0.999,80000,200,100,1.0,1.0,1.0,6599.231333494186,15.887527227401733,6615.118860721588,42
pde5,5,50,swish,0.0005,0.999,80000,200,100,1.0,0.13704098761081696,0.117514468729496,3843.084063053131,854.6190812587738,4697.703144311905,42
pde5,5,50,swish,5e-05,0.999,80000,200,100,1.0,0.10232626646757126,0.10232631862163544,11255.715003967285,215.34425044059753,11471.059254407883,42
pde5,5,50,tanh,0.05,0.999,80000,200,100,1.0,1.0894697904586792,1.0,3247.5069963932037,6.834128379821777,3254.3411247730255,42
pde5,5,50,tanh,0.005,0.999,80000,200,100,1.0,0.23200498521327972,0.2126178741455078,4658.298031568527,859.0968251228333,5517.3948566913605,42
pde5,5,50,tanh,0.0005,0.999,80000,200,100,1.0,0.28903570771217346,0.29790759086608887,23470.559656858444,101.87266230583191,23572.432319164276,42
pde5,5,50,tanh,5e-05,0.999,80000,200,100,1.0,0.092872753739357,0.09287222474813461,8828.938861846924,146.5734543800354,8975.51231622696,42
pde6,2,10,sin,0.05,0.999,80000,200,100,1.0,0.0017522497801110148,0.0005188644281588495,15184.433247804642,220.26180744171143,15404.695055246353,42
pde6,2,10,sin,0.005,0.999,80000,200,100,1.0,0.003942625131458044,0.0008322855574078858,6435.338378667831,26.80518102645874,6462.14355969429,42
pde6,2,10,sin,0.0005,0.999,80000,200,100,1.0,0.003109609242528677,0.0032202554866671562,5178.860828638077,16.664292573928833,5195.525121212006,42
pde6,2,10,sin,5e-05,0.999,80000,200,100,1.0,0.003035004250705242,0.0030196618754416704,6486.497173309326,19.841970920562744,6506.339144229889,42
pde6,2,10,swish,0.05,0.999,80000,200,100,1.0,0.11234712600708008,0.12219499051570892,5583.894935369492,479.10567331314087,6063.000608682632,42
pde6,2,10,swish,0.005,0.999,80000,200,100,1.0,0.22753681242465973,0.22753730416297913,5647.130646944046,163.92971396446228,5811.060360908508,42
pde6,2,10,swish,0.0005,0.999,80000,200,100,1.0,0.1176757663488388,0.11774648725986481,7049.269025802612,118.5007266998291,7167.769752502441,42
pde6,2,10,swish,5e-05,0.999,80000,200,100,1.0,0.3151950240135193,0.05055940896272659,5639.3536949157715,537.4043221473694,6176.758017063141,42
pde6,2,10,tanh,0.05,0.999,80000,200,100,1.0,0.7588360905647278,0.7588306069374084,10211.22846531868,135.01350355148315,10346.241968870163,42
pde6,2,10,tanh,0.005,0.999,80000,200,100,1.0,0.044477954506874084,0.04581549018621445,13505.081760168076,272.75187611579895,13777.833636283875,42
pde6,2,10,tanh,0.0005,0.999,80000,200,100,1.0,0.12462526559829712,0.12462936341762543,12084.059622764587,124.38931727409363,12208.448940038681,42
pde6,2,10,tanh,5e-05,0.999,80000,200,100,1.0,0.2169877588748932,0.12070242315530777,8274.482907772064,624.148535490036,8898.6314432621,42
pde6,2,50,sin,0.05,0.999,80000,200,100,1.0,0.024968892335891724,0.0035082045942544937,3995.244674682617,124.75054621696472,4119.995220899582,42
pde6,2,50,sin,0.005,0.999,80000,200,100,1.0,0.0028458621818572283,0.0028503574430942535,4124.3773312568665,58.37509322166443,4182.752424478531,42
pde6,2,50,sin,0.0005,0.999,80000,200,100,1.0,0.0034642228856682777,0.002877248451113701,11138.162033081055,15.895385980606079,11154.05741906166,42
pde6,2,50,sin,5e-05,0.999,80000,200,100,1.0,0.003305172547698021,0.0032966930884867907,13255.112377405167,10.445714950561523,13265.558092355728,42
pde6,2,50,swish,0.05,0.999,80000,200,100,1.0,0.056947916746139526,0.044433001428842545,10511.749202728271,431.83344173431396,10943.582644462585,42
pde6,2,50,swish,0.005,0.999,80000,200,100,1.0,0.08893660455942154,0.01642780750989914,3877.196746110916,1005.1216809749603,4882.3184270858765,42
pde6,2,50,swish,0.0005,0.999,80000,200,100,1.0,0.08706729114055634,0.08706051111221313,11631.728422403336,5.723814249038696,11637.452236652374,42
pde6,2,50,swish,5e-05,0.999,80000,200,100,1.0,0.11930529028177261,0.11930019408464432,3877.151498556137,33.125091314315796,3910.276589870453,42
pde6,2,50,tanh,0.05,0.999,80000,200,100,1.0,0.5350409746170044,0.08451718091964722,4706.250010251999,776.0293078422546,5482.2793180942535,42
pde6,2,50,tanh,0.005,0.999,80000,200,100,1.0,0.055882442742586136,0.05588047578930855,4696.979050159454,72.52440166473389,4769.503451824188,42
pde6,2,50,tanh,0.0005,0.999,80000,200,100,1.0,0.050083912909030914,0.05008378624916077,12040.096935987473,16.27735424041748,12056.37429022789,42
pde6,2,50,tanh,5e-05,0.999,80000,200,100,1.0,0.06902724504470825,0.0690167173743248,4883.771542549133,55.822036266326904,4939.59357881546,42
pde6,5,10,sin,0.05,0.999,80000,200,100,1.0,0.03669998422265053,0.0022317874245345592,20374.28422665596,412.2340281009674,20786.518254756927,42
pde6,5,10,sin,0.005,0.999,80000,200,100,1.0,0.01594163291156292,0.002161059994250536,4540.535045385361,102.83691358566284,4643.371958971024,42
pde6,5,10,sin,0.0005,0.999,80000,200,100,1.0,0.0055462936870753765,0.00535030709579587,4554.265898704529,11.584932804107666,4565.8508315086365,42
pde6,5,10,sin,5e-05,0.999,80000,200,100,1.0,0.0021829488687217236,0.002227445598691702,21839.778745412827,25.64914298057556,21865.427888393402,42
pde6,5,10,swish,0.05,0.999,80000,200,100,1.0,0.039794038981199265,0.0039388625882565975,5532.536105394363,432.6978509426117,5965.233956336975,42
pde6,5,10,swish,0.005,0.999,80000,200,100,1.0,0.012886486947536469,0.001772371120750904,5573.970188617706,230.6765501499176,5804.646738767624,42
pde6,5,10,swish,0.0005,0.999,80000,200,100,1.0,0.008552885614335537,0.008543639443814754,20061.46354818344,19.250670194625854,20080.714218378067,42
pde6,5,10,swish,5e-05,0.999,80000,200,100,1.0,0.03446648269891739,0.034692805260419846,9417.249908447266,20.90220832824707,9438.152116775513,42
pde6,5,10,tanh,0.05,0.999,80000,200,100,1.0,1.0,1.0,4001.190622329712,7.796157360076904,4008.986779689789,42
pde6,5,10,tanh,0.005,0.999,80000,200,100,1.0,0.04296768829226494,0.003946620970964432,8059.618532896042,261.60699367523193,8321.225526571274,42
pde6,5,10,tanh,0.0005,0.999,80000,200,100,1.0,0.0485161691904068,0.04851381853222847,4240.937925577164,105.19905161857605,4346.13697719574,42
pde6,5,10,tanh,5e-05,0.999,80000,200,100,1.0,0.0894518569111824,0.08977347612380981,8303.667464733124,118.62652945518494,8422.293994188309,42
pde6,5,50,sin,0.05,0.999,80000,200,100,1.0,0.9999961256980896,1.0000004768371582,17644.9496114254,27.399500846862793,17672.349112272263,42
pde6,5,50,sin,0.005,0.999,80000,200,100,1.0,0.030197642743587494,0.0017223949544131756,4029.008708000183,99.7352044582367,4128.74391245842,42
pde6,5,50,sin,0.0005,0.999,80000,200,100,1.0,0.0011144428281113505,0.0010947196278721094,7467.32555103302,12.829291820526123,7480.154842853546,42
pde6,5,50,sin,5e-05,0.999,80000,200,100,1.0,0.0040904865600168705,0.0010043057845905423,7202.44785118103,19.242066144943237,7221.6899173259735,42
pde6,5,50,swish,0.05,0.999,80000,200,100,1.0,1.0,1.0,13141.342318534851,9.592902660369873,13150.935221195221,42
pde6,5,50,swish,0.005,0.999,80000,200,100,1.0,0.004421018064022064,0.0019605597481131554,15555.705406188965,6.574052572250366,15562.279458761215,42
pde6,5,50,swish,0.0005,0.999,80000,200,100,1.0,0.001844591461122036,0.0012083910405635834,9794.714174747467,25.96071696281433,9820.674891710281,42
pde6,5,50,swish,5e-05,0.999,80000,200,100,1.0,0.004662426188588142,0.004662390798330307,4537.910477876663,63.04257416725159,4600.953052043915,42
pde6,5,50,tanh,0.05,0.999,80000,200,100,1.0,1.0,1.0,3028.880488872528,7.152350902557373,3036.0328397750854,42
pde6,5,50,tanh,0.005,0.999,80000,200,100,1.0,0.010333443060517311,0.0016079400666058064,13948.199200630188,283.66696524620056,14231.866165876389,42
pde6,5,50,tanh,0.0005,0.999,80000,200,100,1.0,0.005768472794443369,0.005451382603496313,3630.6161634922028,10.4583420753479,3641.0745055675507,42
pde6,5,50,tanh,5e-05,0.999,80000,200,100,1.0,0.009133236482739449,0.009133140556514263,16786.412328720093,28.95257329940796,16815.3649020195,42
pde7,2,10,sin,0.05,0.999,80000,200,100,1.0,0.9999845027923584,0.9924994707107544,22586.059641838074,32.13368582725525,22618.19332766533,42
pde7,2,10,sin,0.005,0.999,80000,200,100,1.0,1.0906245708465576,1.0888301134109497,22535.535534381866,10.688684225082397,22546.22421860695,42
pde7,2,10,sin,0.0005,0.999,80000,200,100,1.0,1.0877339839935303,1.0877634286880493,19028.140146017075,109.38012647628784,19137.520272493362,42
pde7,2,10,sin,5e-05,0.999,80000,200,100,1.0,1.1267516613006592,0.8954561352729797,6069.135128498077,1199.4476928710938,7268.582821369171,42
pde7,2,10,swish,0.05,0.999,80000,200,100,1.0,1.0792725086212158,0.9936922192573547,3826.35861825943,623.3680789470673,4449.726697206497,42
pde7,2,10,swish,0.005,0.999,80000,200,100,1.0,1.1349340677261353,0.6772262454032898,3830.4368493556976,729.0978453159332,4559.534694671631,42
pde7,2,10,swish,0.0005,0.999,80000,200,100,1.0,1.125101089477539,0.6903382539749146,3880.663717508316,1267.820226430893,5148.483943939209,42
pde7,2,10,swish,5e-05,0.999,80000,200,100,1.0,1.1501398086547852,0.7022613883018494,3925.7494263648987,976.932674407959,4902.682100772858,42
pde7,2,10,tanh,0.05,0.999,80000,200,100,1.0,0.6672882437705994,0.6819591522216797,16875.25751900673,524.656186580658,17399.913705587387,42
pde7,2,10,tanh,0.005,0.999,80000,200,100,1.0,0.8103010058403015,0.8106396198272705,17935.328032255173,84.56810259819031,18019.896134853363,42
pde7,2,10,tanh,0.0005,0.999,80000,200,100,1.0,0.8312166929244995,0.6956754326820374,22017.501328468323,85.32415294647217,22102.825481414795,42
pde7,2,10,tanh,5e-05,0.999,80000,200,100,1.0,1.1377232074737549,0.5921810269355774,21605.274112462997,208.4373061656952,21813.711418628693,42
pde7,2,50,sin,0.05,0.999,80000,200,100,1.0,0.4508407711982727,0.6890232563018799,4917.111212968826,1100.5957810878754,6017.706994056702,42
pde7,2,50,sin,0.005,0.999,80000,200,100,1.0,1.0169246196746826,0.8704618215560913,5167.229084253311,1491.2387115955353,6658.467795848846,42
pde7,2,50,sin,0.0005,0.999,80000,200,100,1.0,1.049552321434021,0.9839602708816528,9513.301404476166,852.6457660198212,10365.947170495987,42
pde7,2,50,sin,5e-05,0.999,80000,200,100,1.0,1.134521484375,0.9022196531295776,3921.493899822235,1196.2851543426514,5117.7790541648865,42
pde7,2,50,swish,0.05,0.999,80000,200,100,1.0,0.7996775507926941,0.6883171796798706,7485.251865386963,100.88942503929138,7586.141290426254,42
pde7,2,50,swish,0.005,0.999,80000,200,100,1.0,1.1275042295455933,0.6956353783607483,5758.9861850738525,845.664603471756,6604.6507885456085,42
pde7,2,50,swish,0.0005,0.999,80000,200,100,1.0,1.142998456954956,1.1428139209747314,2942.956887245178,69.580233335495,3012.537120580673,42
pde7,2,50,swish,5e-05,0.999,80000,200,100,1.0,1.0941940546035767,0.6426942348480225,2998.737075328827,1611.8027164936066,4610.5397918224335,42
pde7,2,50,tanh,0.05,0.999,80000,200,100,1.0,0.6103702783584595,0.4389877915382385,5835.003975391388,1508.225389957428,7343.229365348816,42
pde7,2,50,tanh,0.005,0.999,80000,200,100,1.0,0.5914016366004944,0.44074997305870056,5170.232523441315,1586.0271100997925,6756.259633541107,42
pde7,2,50,tanh,0.0005,0.999,80000,200,100,1.0,0.7797144055366516,0.42881038784980774,4979.19349694252,1626.0667369365692,6605.260233879089,42
pde7,2,50,tanh,5e-05,0.999,80000,200,100,1.0,1.0590728521347046,0.487488329410553,6737.290577173233,1606.666662454605,8343.957239627838,42
pde7,5,10,sin,0.05,0.999,80000,200,100,1.0,0.7177716493606567,0.3266666829586029,4954.614592075348,963.2536664009094,5917.868258476257,42
pde7,5,10,sin,0.005,0.999,80000,200,100,1.0,0.11720416694879532,0.050872981548309326,2605.99058508873,727.943229675293,3333.933814764023,42
pde7,5,10,sin,0.0005,0.999,80000,200,100,1.0,0.35218915343284607,0.1243993416428566,16874.17506289482,1137.6657416820526,18011.840804576874,42
pde7,5,10,sin,5e-05,0.999,80000,200,100,1.0,0.18055304884910583,0.0815262645483017,9956.551481962204,1411.8587985038757,11368.41028046608,42
pde7,5,10,swish,0.05,0.999,80000,200,100,1.0,1.0630390644073486,1.0630401372909546,3093.624262571335,12.30806040763855,3105.9323229789734,42
pde7,5,10,swish,0.005,0.999,80000,200,100,1.0,0.07401970028877258,0.040465645492076874,3182.2376708984375,1059.1038329601288,4241.341503858566,42
pde7,5,10,swish,0.0005,0.999,80000,200,100,1.0,0.1291062980890274,0.08627461642026901,3180.479684829712,1082.8007822036743,4263.280467033386,42
pde7,5,10,swish,5e-05,0.999,80000,200,100,1.0,0.1924252063035965,0.19242317974567413,10735.740245819092,19.382961988449097,10755.12320780754,42
pde7,5,10,tanh,0.05,0.999,80000,200,100,1.0,0.762450098991394,0.67431640625,11842.031489133835,21.987075090408325,11864.018564224243,42
pde7,5,10,tanh,0.005,0.999,80000,200,100,1.0,0.049386829137802124,0.012457101605832577,2603.031443119049,603.7176716327667,3206.749114751816,42
pde7,5,10,tanh,0.0005,0.999,80000,200,100,1.0,0.16407087445259094,0.06349222362041473,9661.22730255127,1283.2523527145386,10944.479655265808,42
pde7,5,10,tanh,5e-05,0.999,80000,200,100,1.0,0.3389693796634674,0.33896389603614807,9475.13425898552,24.60425877571106,9499.73851776123,42
pde7,5,50,sin,0.05,0.999,80000,200,100,1.0,0.6743159294128418,0.6743180155754089,12709.628695249557,18.694059371948242,12728.322754621506,42
pde7,5,50,sin,0.005,0.999,80000,200,100,1.0,0.5584837794303894,0.10664478689432144,5299.8465366363525,702.7743871212006,6002.620923757553,42
pde7,5,50,sin,0.0005,0.999,80000,200,100,1.0,0.09013859182596207,0.030630316585302353,2176.283745288849,467.377268075943,2643.661013364792,42
pde7,5,50,sin,5e-05,0.999,80000,200,100,1.0,0.13309502601623535,0.1330946832895279,2336.977337360382,5.810987234115601,2342.7883245944977,42
pde7,5,50,swish,0.05,0.999,80000,200,100,1.0,0.7413137555122375,0.8630956411361694,2513.839526414871,127.16439628601074,2641.003922700882,42
pde7,5,50,swish,0.005,0.999,80000,200,100,1.0,0.024411650374531746,0.024222979322075844,2468.820592880249,17.977715015411377,2486.7983078956604,42
pde7,5,50,swish,0.0005,0.999,80000,200,100,1.0,0.038708873093128204,0.038720499724149704,2496.7066085338593,7.3472020626068115,2504.053810596466,42
pde7,5,50,swish,5e-05,0.999,80000,200,100,1.0,0.04086853936314583,0.04086823761463165,2484.7609856128693,33.144572734832764,2517.905558347702,42
pde7,5,50,tanh,0.05,0.999,80000,200,100,1.0,0.6886759400367737,1.0630385875701904,5074.891973257065,15.46236252784729,5090.354335784912,42
pde7,5,50,tanh,0.005,0.999,80000,200,100,1.0,0.025568321347236633,0.008810066618025303,5300.160448551178,250.6811330318451,5550.841581583023,42
pde7,5,50,tanh,0.0005,0.999,80000,200,100,1.0,0.02514421008527279,0.025111742317676544,2157.2735176086426,5.95839524269104,2163.2319128513336,42
pde7,5,50,tanh,5e-05,0.999,80000,200,100,1.0,0.026712045073509216,0.0267119649797678,2174.5817618370056,5.528240442276001,2180.1100022792816,42
pde8,2,10,sin,0.05,0.999,80000,200,100,500.0,1.0242466926574707,1.0242253541946411,5152.73907327652,252.38243746757507,5405.121510744095,42
pde8,2,10,sin,0.005,0.999,80000,200,100,500.0,1.0241819620132446,1.024185299873352,5167.557771682739,96.95857095718384,5264.516342639923,42
pde8,2,10,sin,0.0005,0.999,80000,200,100,500.0,1.024167776107788,1.0241676568984985,5199.73495554924,106.49978709220886,5306.234742641449,42
pde8,2,10,sin,5e-05,0.999,80000,200,100,500.0,1.02415931224823,1.02415931224823,6019.771197080612,70.03522753715515,6089.806424617767,42
pde8,2,10,swish,0.05,0.999,80000,200,100,500.0,1.0612682104110718,1.0068809986114502,5184.775261640549,413.5442273616791,5598.319489002228,42
pde8,2,10,swish,0.005,0.999,80000,200,100,500.0,1.225763201713562,1.9097875356674194,6041.453103065491,1936.4629456996918,7977.9160487651825,42
pde8,2,10,swish,0.0005,0.999,80000,200,100,500.0,1.0242096185684204,1.02420973777771,5610.868530988693,119.67921662330627,5730.5477476119995,42
pde8,2,10,swish,5e-05,0.999,80000,200,100,500.0,1.02463698387146,1.0986031293869019,6667.042200803757,1287.9008648395538,7954.943065643311,42
pde8,2,10,tanh,0.05,0.999,80000,200,100,500.0,0.9935839772224426,1.1034718751907349,7720.404900312424,344.17509174346924,8064.579992055893,42
pde8,2,10,tanh,0.005,0.999,80000,200,100,500.0,1.2359812259674072,1.235982894897461,4875.726195335388,120.64231491088867,4996.368510246277,42
pde8,2,10,tanh,0.0005,0.999,80000,200,100,500.0,1.2760801315307617,1.2761166095733643,6285.815154790878,76.65576219558716,6362.470916986465,42
pde8,2,10,tanh,5e-05,0.999,80000,200,100,500.0,1.0575233697891235,1.3400698900222778,5578.331393480301,485.5604524612427,6063.891845941544,42
pde8,2,50,sin,0.05,0.999,80000,200,100,500.0,2.671461820602417,2.5811448097229004,4206.385318517685,615.0313019752502,4821.416620492935,42
pde8,2,50,sin,0.005,0.999,80000,200,100,500.0,1.024155855178833,1.0241552591323853,4056.468028306961,101.97062635421753,4158.438654661179,42
pde8,2,50,sin,0.0005,0.999,80000,200,100,500.0,1.0241504907608032,1.0241504907608032,5849.367973804474,110.00424551963806,5959.372219324112,42
pde8,2,50,sin,5e-05,0.999,80000,200,100,500.0,1.0241692066192627,1.0241692066192627,3331.2463471889496,104.27431082725525,3435.520658016205,42
pde8,2,50,swish,0.05,0.999,80000,200,100,500.0,2.3179728984832764,0.5884039402008057,4850.216454744339,341.06968569755554,5191.2861404418945,42
pde8,2,50,swish,0.005,0.999,80000,200,100,500.0,1.0242384672164917,1.024235725402832,4194.163569927216,55.81882953643799,4249.982399463654,42
pde8,2,50,swish,0.0005,0.999,80000,200,100,500.0,1.0242507457733154,1.024237871170044,5466.833680391312,10.146306037902832,5476.9799864292145,42
pde8,2,50,swish,5e-05,0.999,80000,200,100,500.0,1.024250864982605,1.024250864982605,5736.109861135483,9.932222604751587,5746.042083740234,42
pde8,2,50,tanh,0.05,0.999,80000,200,100,500.0,0.8518006801605225,0.003932362888008356,4165.444056272507,1139.9460031986237,5305.39005947113,42
pde8,2,50,tanh,0.005,0.999,80000,200,100,500.0,0.9246975779533386,0.02197704091668129,5272.398293495178,586.0133082866669,5858.411601781845,42
pde8,2,50,tanh,0.0005,0.999,80000,200,100,500.0,0.948462963104248,0.013642464764416218,4429.712060451508,1335.0192623138428,5764.73132276535,42
pde8,2,50,tanh,5e-05,0.999,80000,200,100,500.0,1.0715458393096924,0.02194236032664776,3701.798837661743,1530.84676861763,5232.645606279373,42
pde8,5,10,sin,0.05,0.999,80000,200,100,500.0,0.3705071210861206,0.01922590658068657,8389.458083629608,1489.8620898723602,9879.320173501968,42
pde8,5,10,sin,0.005,0.999,80000,200,100,500.0,0.04452212154865265,0.0021530608646571636,7364.638720750809,1390.926644563675,8755.565365314484,42
pde8,5,10,sin,0.0005,0.999,80000,200,100,500.0,0.01766699180006981,0.017196616157889366,3881.8629820346832,81.2681770324707,3963.131159067154,42
pde8,5,10,sin,5e-05,0.999,80000,200,100,500.0,0.02189362421631813,0.004658486694097519,7826.769575595856,1503.494992017746,9330.264567613602,42
pde8,5,10,swish,0.05,0.999,80000,200,100,500.0,1.0,1.0,8289.85636973381,12.11974024772644,8301.976109981537,42
pde8,5,10,swish,0.005,0.999,80000,200,100,500.0,0.1344033181667328,0.0073748319409787655,8260.241317987442,784.7004742622375,9044.94179224968,42
pde8,5,10,swish,0.0005,0.999,80000,200,100,500.0,0.18748722970485687,0.045314252376556396,6436.573755025864,1519.0494742393494,7955.623229265213,42
