pde,depth,width,activation,learning_rate,adam_beta2,adam_epochs,lbfgs_iters,grid_size,la_bc,adam_final_rrmse,final_rrmse,adam_time,lbfgs_time,training_time,seed
pde3,2,10,tanh,0.05,0.9,80000,200,100,1.0,0.07585780322551727,0.014063891023397446,12655.25357079506,878.9246435165405,13534.1782143116,42
pde3,2,10,tanh,0.005,0.9,80000,200,100,1.0,0.007317048497498035,0.007456603460013866,7330.177867412567,174.24924993515015,7504.427117347717,42
pde3,2,10,tanh,0.0005,0.9,80000,200,100,1.0,0.022494979202747345,0.022464582696557045,9381.907689094543,36.648356914520264,9418.556046009064,42
pde3,2,10,tanh,5e-05,0.9,80000,200,100,1.0,0.018599897623062134,0.005652872379869223,8889.43492269516,874.5901758670807,9764.02509856224,42
pde3,2,50,sin,0.05,0.9,80000,200,100,1.0,0.014133194461464882,0.0008762679062783718,6050.302500963211,451.24624729156494,6501.548748254776,42
pde3,2,50,sin,0.005,0.9,80000,200,100,1.0,0.020036354660987854,0.005886252038180828,6721.862251996994,330.75525879859924,7052.617510795593,42
pde3,2,50,sin,0.0005,0.9,80000,200,100,1.0,0.004497442860156298,0.004013556521385908,7168.47402715683,134.39817476272583,7302.872201919556,42
pde3,2,50,sin,5e-05,0.9,80000,200,100,1.0,0.005027677398175001,0.00502536678686738,6657.768315553665,118.98401260375977,6776.752328157425,42
pde3,2,50,swish,0.05,0.9,80000,200,100,1.0,0.012752383947372437,0.0012939535081386566,6483.911155223846,969.1404316425323,7453.051586866379,42
pde3,2,50,swish,0.005,0.9,80000,200,100,1.0,0.025758320465683937,0.002528429264202714,6558.814399719238,29.057842254638672,6587.872241973877,42
pde3,2,50,swish,0.0005,0.9,80000,200,100,1.0,0.0024862089194357395,0.0015450576320290565,6193.921664714813,122.08310031890869,6316.004765033722,42
pde3,2,50,swish,5e-05,0.9,80000,200,100,1.0,0.0043873717077076435,0.0010229544714093208,7831.114095449448,373.3351979255676,8204.449293375015,42
pde3,2,50,tanh,0.05,0.9,80000,200,100,1.0,0.06114160269498825,0.001027923310175538,5627.402661323547,875.5449101924896,6502.947571516037,42
pde3,2,50,tanh,0.005,0.9,80000,200,100,1.0,0.017944570630788803,0.0010117366909980774,8335.76954126358,472.62108540534973,8808.39062666893,42
pde3,2,50,tanh,0.0005,0.9,80000,200,100,1.0,0.0015432415530085564,0.0011994487140327692,7142.013725042343,27.963615894317627,7169.977340936661,42
pde3,2,50,tanh,5e-05,0.9,80000,200,100,1.0,0.001346762990579009,0.0013170967577025294,5587.941829204559,17.157021045684814,5605.098850250244,42
pde3,5,10,sin,0.05,0.9,80000,200,100,1.0,0.034707196056842804,0.0003416990803088993,44566.77423477173,588.8366804122925,45155.61091518402,42
pde3,5,10,sin,0.005,0.9,80000,200,100,1.0,0.007298623211681843,0.00039608252700418234,17370.36160826683,312.7052025794983,17683.06681084633,42
pde3,5,10,sin,0.0005,0.9,80000,200,100,1.0,0.0022324759047478437,0.0017029755981639028,56599.31691122055,24.460334539413452,56623.777245759964,42
pde3,5,10,sin,5e-05,0.9,80000,200,100,1.0,0.0011299236211925745,0.0010395344579592347,10812.746480703354,32.60564136505127,10845.352122068405,42
pde3,5,10,swish,0.05,0.9,80000,200,100,1.0,0.028246359899640083,0.0002991271612700075,34899.66212749481,468.2180004119873,35367.8801279068,42
pde3,5,10,swish,0.005,0.9,80000,200,100,1.0,0.003743367735296488,0.0004091737500857562,5045.167809486389,22.719059705734253,5067.886869192123,42
pde3,5,10,swish,0.0005,0.9,80000,200,100,1.0,0.0011647602077573538,0.0005851250025443733,4864.690180301666,14.731290340423584,4879.42147064209,42
pde3,5,10,swish,5e-05,0.9,80000,200,100,1.0,0.001333111198619008,0.0012989018578082323,7727.633747339249,22.28385639190674,7749.917603731155,42
pde3,5,10,tanh,0.05,0.9,80000,200,100,1.0,0.039052870124578476,0.0003910791128873825,58857.2654132843,439.2366454601288,59296.50205874443,42
pde3,5,10,tanh,0.005,0.9,80000,200,100,1.0,0.005323059856891632,0.00035003150696866214,60043.32444238663,68.21461987495422,60111.53906226158,42
pde3,5,10,tanh,0.0005,0.9,80000,200,100,1.0,0.001930143916979432,0.0014650295488536358,4908.329013824463,22.093942403793335,4930.422956228256,42
pde3,5,10,tanh,5e-05,0.9,80000,200,100,1.0,0.0015291031450033188,0.0015200584894046187,27448.38246846199,37.310322284698486,27485.69279074669,42
pde3,5,50,sin,0.05,0.9,80000,200,100,1.0,1.0152487754821777,0.006876569241285324,5291.0016758441925,366.37596797943115,5657.377643823624,42
pde3,5,50,sin,0.005,0.9,80000,200,100,1.0,0.005615599453449249,0.0004853465361520648,5702.954674959183,122.3105993270874,5825.26527428627,42
pde3,5,50,sin,0.0005,0.9,80000,200,100,1.0,0.004962451756000519,0.0009077070280909538,3954.5461909770966,97.15475392341614,4051.7009449005127,42
pde3,5,50,sin,5e-05,0.9,80000,200,100,1.0,0.0019390941597521305,0.0018387539312243462,3940.486582994461,14.357764959335327,3954.8443479537964,42
pde3,5,50,swish,0.05,0.9,80000,200,100,1.0,0.017292901873588562,0.0004080854414496571,4371.38618350029,184.86037230491638,4556.246555805206,42
pde3,5,50,swish,0.005,0.9,80000,200,100,1.0,0.007533961441367865,0.00017198918794747442,4161.461714982986,48.12700963020325,4209.58872461319,42
pde3,5,50,swish,0.0005,0.9,80000,200,100,1.0,0.0032627852633595467,0.00020635568944271654,10105.550669670105,31.187817573547363,10136.738487243652,42
pde3,5,50,swish,5e-05,0.9,80000,200,100,1.0,0.0008039479143917561,0.0001462840154999867,16837.33598947525,106.74921655654907,16944.0852060318,42
pde3,5,50,tanh,0.05,0.9,80000,200,100,1.0,0.9789519309997559,0.001159030245617032,3202.3003063201904,376.49988889694214,3578.8001952171326,42
pde3,5,50,tanh,0.005,0.9,80000,200,100,1.0,0.014881632290780544,0.00031912856502458453,6903.154229879379,131.48775577545166,7034.641985654831,42
pde3,5,50,tanh,0.0005,0.9,80000,200,100,1.0,0.009819328784942627,0.00026119136600755155,8062.58412694931,65.7202558517456,8128.304382801056,42
pde3,5,50,tanh,5e-05,0.9,80000,200,100,1.0,0.0010760972509160638,0.0009556871373206377,7826.080761432648,27.626526594161987,7853.70728802681,42
pde4,2,10,sin,0.05,0.9,80000,200,100,1.0,0.013080264441668987,0.0003094705461990088,14376.679343700409,111.19627571105957,14487.875619411469,42
pde4,2,10,sin,0.005,0.9,80000,200,100,1.0,0.5209707617759705,0.5211339592933655,32469.216243505478,22.027704000473022,32491.24394750595,42
pde4,2,10,sin,0.0005,0.9,80000,200,100,1.0,0.5282515287399292,0.48905235528945923,23911.458514928818,1194.16677069664,25105.625285625458,42
pde4,2,10,sin,5e-05,0.9,80000,200,100,1.0,0.6233035326004028,0.5638361573219299,14867.869256019592,224.93624472618103,15092.805500745773,42
pde4,2,10,swish,0.05,0.9,80000,200,100,1.0,0.5175647139549255,0.4469730257987976,28009.11610031128,472.2002992630005,28481.31639957428,42
pde4,2,10,swish,0.005,0.9,80000,200,100,1.0,0.6069239377975464,0.6053820252418518,9890.650007009506,186.06742310523987,10076.717430114746,42
pde4,2,10,swish,0.0005,0.9,80000,200,100,1.0,0.5224844217300415,0.48400792479515076,12553.181786298752,392.6537606716156,12945.835546970367,42
pde4,2,10,swish,5e-05,0.9,80000,200,100,1.0,0.7380244731903076,0.44448235630989075,29139.87036395073,869.0739152431488,30008.944279193878,42
pde4,2,10,tanh,0.05,0.9,80000,200,100,1.0,0.27259278297424316,0.28224191069602966,31492.989281654358,122.93541669845581,31615.924698352814,42
pde4,2,10,tanh,0.005,0.9,80000,200,100,1.0,0.4742429852485657,0.4470086991786957,21559.644774198532,501.3123469352722,22060.957121133804,42
pde4,2,10,tanh,0.0005,0.9,80000,200,100,1.0,0.47367894649505615,0.4456765949726105,32211.645570516586,83.89906978607178,32295.544640302658,42
pde4,2,10,tanh,5e-05,0.9,80000,200,100,1.0,0.4890001118183136,0.4890006482601166,17242.870678663254,339.33962655067444,17582.21030521393,42
pde4,2,50,sin,0.05,0.9,80000,200,100,1.0,0.5242992639541626,0.521036684513092,13886.29333615303,258.8469581604004,14145.14029431343,42
pde4,2,50,sin,0.005,0.9,80000,200,100,1.0,0.5215590596199036,0.0014260764000937343,19410.591952562332,916.7610943317413,20327.353046894073,42
pde4,2,50,sin,0.0005,0.9,80000,200,100,1.0,0.5271742343902588,0.5273774862289429,13827.902115821838,40.62385654449463,13868.525972366333,42
pde4,2,50,sin,5e-05,0.9,80000,200,100,1.0,0.5879790186882019,0.5880197286605835,19436.434237718582,460.9228436946869,19897.35708141327,42
pde4,2,50,swish,0.05,0.9,80000,200,100,1.0,0.4955284595489502,0.46223941445350647,6354.505682229996,356.6447570323944,6711.15043926239,42
pde4,2,50,swish,0.005,0.9,80000,200,100,1.0,0.5137222409248352,0.38605257868766785,7000.791973590851,2045.3634214401245,9046.155395030975,42
pde4,2,50,swish,0.0005,0.9,80000,200,100,1.0,0.5324051976203918,0.36017632484436035,6388.190594673157,2077.89137506485,8466.081969738007,42
pde4,2,50,swish,5e-05,0.9,80000,200,100,1.0,0.6635655164718628,0.4392883777618408,7771.552525520325,886.1384105682373,8657.690936088562,42
pde4,2,50,tanh,0.05,0.9,80000,200,100,1.0,0.28192976117134094,0.23861703276634216,6459.104872703552,335.6839818954468,6794.788854598999,42
pde4,2,50,tanh,0.005,0.9,80000,200,100,1.0,0.4352337419986725,0.17980365455150604,7347.271078109741,2111.89763712883,9459.168715238571,42
pde4,2,50,tanh,0.0005,0.9,80000,200,100,1.0,0.4708460867404938,0.21838094294071198,5737.318840503693,1655.9557659626007,7393.274606466293,42
pde4,2,50,tanh,5e-05,0.9,80000,200,100,1.0,0.49426788091659546,0.49428465962409973,6199.902594089508,103.02488970756531,6302.927483797073,42
pde4,5,10,sin,0.05,0.9,80000,200,100,1.0,0.46013399958610535,0.20283213257789612,60227.2756357193,141.18869471549988,60368.4643304348,42
pde4,5,10,sin,0.005,0.9,80000,200,100,1.0,0.33075079321861267,0.12888388335704803,58700.31009340286,999.8035960197449,59700.11368942261,42
pde4,5,10,sin,0.0005,0.9,80000,200,100,1.0,0.3088340163230896,0.25064370036125183,56791.770455121994,1145.2648403644562,57937.03529548645,42
pde4,5,10,sin,5e-05,0.9,80000,200,100,1.0,0.4803272783756256,0.4803163707256317,59471.17235684395,89.00500965118408,59560.17736649513,42
pde4,5,10,swish,0.05,0.9,80000,200,100,1.0,0.37770816683769226,0.20050659775733948,14161.782142400742,1712.0260384082794,15873.808180809021,42
pde4,5,10,swish,0.005,0.9,80000,200,100,1.0,0.34477126598358154,0.2654670774936676,8262.708715677261,1338.7424340248108,9601.451149702072,42
pde4,5,10,swish,0.0005,0.9,80000,200,100,1.0,0.4913751780986786,0.49162665009498596,8538.118265628815,160.2406623363495,8698.358927965164,42
pde4,5,10,swish,5e-05,0.9,80000,200,100,1.0,0.48956388235092163,0.4895789623260498,5975.766855955124,89.84175777435303,6065.608613729477,42
pde4,5,10,tanh,0.05,0.9,80000,200,100,1.0,0.5049450993537903,0.2453187108039856,6557.539107561111,542.1249995231628,7099.664107084274,42
